8 Acc LUA^ accX,9 Acc LUA^ accY,10 Acc LUA^ accZ
185.0,969.0,-80.0
29.0,924.0,-19.0
-20.0,1012.0,-59.0
118.0,1144.0,-153.0
282.0,1150.0,-128.0
292.0,1024.0,-66.0
120.0,947.0,-9.0
-9.0,899.0,29.0
-99.0,864.0,20.0
-152.0,902.0,41.0
-119.0,962.0,19.0
-44.0,997.0,50.0
-52.0,1011.0,89.0
-58.0,1035.0,93.0
-88.0,1038.0,152.0
-85.0,1038.0,142.0
-73.0,1044.0,192.0
-109.0,1040.0,123.0
-83.0,1033.0,110.0
-64.0,1081.0,150.0
-41.0,1091.0,173.0
54.0,1070.0,97.0
2.0,1181.0,163.0
55.0,1215.0,61.0
287.0,1056.0,101.0
712.0,883.0,-253.0
918.0,958.0,-538.0
630.0,1064.0,-438.0
603.0,1050.0,-253.0
382.0,995.0,-88.0
154.0,931.0,7.0
49.0,878.0,60.0
50.0,777.0,56.0
43.0,774.0,56.0
28.0,826.0,99.0
22.0,929.0,144.0
78.0,947.0,180.0
121.0,934.0,193.0
76.0,965.0,170.0
9.0,945.0,153.0
-29.0,904.0,134.0
-57.0,911.0,122.0
-20.0,982.0,32.0
132.0,1105.0,-60.0
219.0,1304.0,-93.0
433.0,1353.0,-223.0
527.0,1414.0,-315.0
662.0,1337.0,-408.0
566.0,1110.0,-257.0
363.0,1073.0,-167.0
181.0,1153.0,-195.0
175.0,1087.0,-210.0
185.0,950.0,-55.0
200.0,853.0,14.0
194.0,763.0,24.0
68.0,761.0,-2.0
4.0,705.0,75.0
-67.0,768.0,81.0
-95.0,796.0,93.0
-69.0,798.0,101.0
-16.0,822.0,106.0
-26.0,866.0,156.0
-95.0,1003.0,187.0
-134.0,1182.0,270.0
-8.0,1505.0,350.0
204.0,1472.0,196.0
661.0,1066.0,-110.0
824.0,786.0,-356.0
695.0,776.0,-513.0
420.0,962.0,-478.0
244.0,1113.0,-122.0
131.0,1000.0,197.0
67.0,939.0,160.0
76.0,911.0,142.0
44.0,881.0,175.0
-31.0,843.0,200.0
-12.0,857.0,144.0
62.0,835.0,73.0
129.0,829.0,74.0
124.0,829.0,113.0
102.0,999.0,60.0
200.0,1169.0,16.0
283.0,1245.0,2.0
167.0,1215.0,96.0
17.0,1296.0,45.0
132.0,1185.0,-17.0
136.0,963.0,4.0
21.0,1122.0,-27.0
113.0,1224.0,-156.0
265.0,1140.0,-154.0
254.0,1011.0,-80.0
181.0,911.0,-70.0
89.0,837.0,-32.0
19.0,828.0,-17.0
15.0,819.0,-78.0
9.0,843.0,-88.0
-9.0,877.0,-81.0
22.0,910.0,-76.0
-1.0,1017.0,-68.0
14.0,1103.0,-31.0
95.0,1104.0,77.0
62.0,1253.0,186.0
129.0,1398.0,88.0
349.0,1089.0,19.0
451.0,782.0,67.0
315.0,832.0,-48.0
318.0,1105.0,-303.0
143.0,1094.0,-115.0
57.0,1044.0,70.0
87.0,979.0,81.0
93.0,1006.0,-6.0
53.0,978.0,62.0
50.0,954.0,22.0
73.0,938.0,-50.0
115.0,920.0,-67.0
112.0,865.0,-24.0
84.0,874.0,3.0
128.0,925.0,-33.0
170.0,1000.0,-81.0
264.0,1070.0,-55.0
245.0,1196.0,-14.0
163.0,1226.0,10.0
103.0,1113.0,-82.0
71.0,971.0,-47.0
16.0,1050.0,-91.0
123.0,1205.0,-212.0
306.0,1143.0,-204.0
242.0,1053.0,-96.0
135.0,905.0,-15.0
14.0,874.0,-19.0
-46.0,853.0,-110.0
-6.0,874.0,-162.0
8.0,965.0,-156.0
60.0,969.0,-142.0
103.0,938.0,-90.0
97.0,972.0,-72.0
95.0,1020.0,-53.0
77.0,1073.0,8.0
77.0,1098.0,59.0
85.0,1266.0,34.0
151.0,1285.0,45.0
304.0,1105.0,47.0
346.0,879.0,97.0
358.0,835.0,37.0
275.0,967.0,-35.0
219.0,1092.0,-76.0
182.0,1082.0,27.0
169.0,1038.0,93.0
168.0,1000.0,125.0
148.0,946.0,60.0
94.0,895.0,108.0
61.0,892.0,151.0
-2.0,883.0,153.0
-94.0,892.0,182.0
-67.0,864.0,233.0
-66.0,875.0,217.0
-106.0,909.0,268.0
16.0,915.0,229.0
57.0,956.0,150.0
-202.0,988.0,148.0
-56.0,1105.0,174.0
28.0,1314.0,153.0
12.0,1335.0,-154.0
184.0,1144.0,-57.0
388.0,1008.0,-79.0
-87.0,1019.0,396.0
1.0,1118.0,22.0
104.0,1153.0,-81.0
84.0,1033.0,56.0
31.0,951.0,41.0
3.0,873.0,-28.0
34.0,907.0,91.0
42.0,921.0,-13.0
110.0,1003.0,-27.0
139.0,973.0,-108.0
98.0,1093.0,-89.0
-51.0,1237.0,-21.0
19.0,1098.0,-85.0
185.0,1012.0,-167.0
276.0,1007.0,-73.0
177.0,1221.0,-106.0
400.0,852.0,-111.0
390.0,719.0,-71.0
277.0,938.0,-95.0
252.0,1019.0,115.0
255.0,1073.0,143.0
380.0,1005.0,119.0
336.0,970.0,29.0
269.0,874.0,68.0
152.0,877.0,70.0
139.0,849.0,142.0
137.0,821.0,216.0
121.0,811.0,180.0
161.0,823.0,117.0
242.0,1017.0,55.0
304.0,1322.0,-56.0
342.0,1282.0,-127.0
398.0,1169.0,-175.0
178.0,1256.0,-171.0
69.0,1324.0,-144.0
114.0,1176.0,-81.0
77.0,954.0,77.0
26.0,775.0,154.0
-76.0,744.0,149.0
-136.0,772.0,107.0
-127.0,808.0,68.0
-78.0,863.0,-26.0
11.0,858.0,-62.0
48.0,878.0,-61.0
39.0,908.0,-22.0
41.0,978.0,56.0
-14.0,1199.0,123.0
32.0,1251.0,228.0
115.0,1401.0,216.0
155.0,1432.0,145.0
474.0,1062.0,184.0
519.0,808.0,128.0
700.0,1018.0,-77.0
505.0,1091.0,-70.0
252.0,1053.0,5.0
-4.0,899.0,176.0
-19.0,815.0,145.0
-10.0,769.0,132.0
18.0,776.0,173.0
-22.0,835.0,187.0
-23.0,913.0,194.0
43.0,944.0,156.0
87.0,891.0,120.0
92.0,870.0,117.0
71.0,863.0,67.0
74.0,933.0,70.0
202.0,1101.0,30.0
256.0,1172.0,25.0
54.0,1260.0,81.0
61.0,1321.0,30.0
193.0,1324.0,8.0
301.0,1185.0,19.0
240.0,1091.0,57.0
170.0,1184.0,-27.0
254.0,1145.0,-96.0
286.0,1059.0,-66.0
194.0,884.0,-36.0
143.0,765.0,-68.0
50.0,743.0,-17.0
-20.0,736.0,5.0
-53.0,784.0,-16.0
-32.0,898.0,-15.0
29.0,882.0,24.0
51.0,861.0,50.0
28.0,937.0,51.0
45.0,1047.0,136.0
-22.0,1237.0,224.0
95.0,1391.0,217.0
96.0,1249.0,268.0
173.0,1168.0,350.0
415.0,952.0,125.0
764.0,821.0,-175.0
698.0,920.0,-103.0
447.0,1048.0,-51.0
325.0,1095.0,79.0
312.0,964.0,198.0
49.0,840.0,202.0
-35.0,781.0,179.0
-49.0,769.0,152.0
-67.0,769.0,199.0
-112.0,805.0,223.0
-74.0,844.0,296.0
-77.0,807.0,316.0
-163.0,798.0,298.0
-127.0,795.0,233.0
-173.0,1095.0,234.0
-221.0,1277.0,263.0
-253.0,1453.0,154.0
-24.0,1411.0,145.0
-52.0,1263.0,114.0
-270.0,1242.0,39.0
-189.0,1248.0,140.0
-84.0,1248.0,82.0
-71.0,1123.0,121.0
-49.0,979.0,14.0
39.0,799.0,-17.0
86.0,769.0,59.0
29.0,750.0,92.0
3.0,762.0,104.0
-94.0,817.0,123.0
-85.0,903.0,120.0
-53.0,1028.0,112.0
-82.0,1031.0,173.0
-89.0,1065.0,233.0
-114.0,1175.0,279.0
-40.0,974.0,347.0
-15.0,945.0,242.0
-67.0,1115.0,259.0
102.0,1165.0,164.0
128.0,1195.0,261.0
-72.0,1040.0,367.0
168.0,1173.0,323.0
48.0,1053.0,245.0
-37.0,987.0,368.0
-21.0,940.0,279.0
236.0,907.0,5.0
262.0,885.0,38.0
-87.0,912.0,72.0
-25.0,1104.0,107.0
28.0,1071.0,106.0
-81.0,1124.0,158.0
-82.0,1056.0,156.0
52.0,1006.0,115.0
53.0,1022.0,107.0
-56.0,965.0,6.0
-57.0,901.0,-117.0
2.0,903.0,-140.0
-61.0,985.0,-197.0
-68.0,1090.0,-186.0
-48.0,1034.0,-111.0
-96.0,1049.0,-94.0
-150.0,1066.0,-113.0
-57.0,1006.0,-142.0
-141.0,999.0,-161.0
-78.0,966.0,-194.0
-173.0,955.0,-196.0
-169.0,1053.0,-220.0
-122.0,1025.0,-247.0
-36.0,941.0,-193.0
-65.0,959.0,-226.0
-61.0,997.0,-124.0
-55.0,1095.0,-69.0
-46.0,1032.0,-161.0
-30.0,988.0,-166.0
-1.0,942.0,-190.0
-57.0,979.0,-213.0
-59.0,1036.0,-147.0
-56.0,1028.0,-75.0
47.0,999.0,-112.0
-37.0,1043.0,-172.0
-127.0,1019.0,-160.0
-89.0,992.0,-220.0
-24.0,999.0,-198.0
11.0,995.0,-165.0
-49.0,1019.0,-121.0
-108.0,990.0,-158.0
-86.0,1014.0,-201.0
-53.0,1012.0,-146.0
-26.0,1018.0,-119.0
26.0,1051.0,-150.0
12.0,1037.0,-181.0
-58.0,998.0,-215.0
-100.0,1033.0,-268.0
-77.0,983.0,-200.0
-125.0,976.0,-99.0
-63.0,971.0,-148.0
-99.0,984.0,-60.0
-197.0,982.0,-107.0
-186.0,972.0,-135.0
-272.0,931.0,-143.0
-155.0,895.0,-246.0
62.0,1033.0,-168.0
-41.0,1100.0,-101.0
-88.0,1026.0,-211.0
-107.0,1021.0,-204.0
-192.0,996.0,-145.0
-156.0,1007.0,-124.0
-144.0,949.0,-93.0
-171.0,958.0,-175.0
-211.0,952.0,-159.0
-251.0,976.0,-170.0
-183.0,961.0,-181.0
-141.0,993.0,-168.0
-124.0,1003.0,-127.0
-135.0,1006.0,-166.0
-140.0,965.0,-235.0
-149.0,1002.0,-207.0
-126.0,980.0,-129.0
-231.0,964.0,-203.0
-174.0,985.0,-225.0
-37.0,1047.0,-132.0
-76.0,1023.0,-111.0
-150.0,1005.0,-140.0
-133.0,1016.0,-184.0
-164.0,996.0,-224.0
-131.0,973.0,-213.0
-92.0,966.0,-211.0
-121.0,1011.0,-172.0
-77.0,1001.0,-152.0
-112.0,994.0,-156.0
-120.0,1001.0,-191.0
-111.0,977.0,-199.0
-83.0,983.0,-186.0
-23.0,992.0,-157.0
-54.0,992.0,-177.0
-86.0,996.0,-105.0
-53.0,1013.0,-157.0
-70.0,999.0,-83.0
-46.0,1014.0,-79.0
-113.0,1035.0,-41.0
21.0,1003.0,-20.0
-48.0,1003.0,21.0
-23.0,1035.0,86.0
-27.0,1056.0,69.0
-71.0,1070.0,46.0
-72.0,1008.0,140.0
-106.0,986.0,112.0
-56.0,989.0,38.0
49.0,1007.0,99.0
133.0,1020.0,150.0
77.0,1040.0,157.0
53.0,1031.0,122.0
2.0,1024.0,223.0
101.0,970.0,259.0
-29.0,978.0,215.0
-29.0,930.0,254.0
-3.0,922.0,353.0
158.0,944.0,376.0
141.0,956.0,316.0
61.0,971.0,264.0
186.0,1001.0,164.0
272.0,953.0,129.0
100.0,923.0,48.0
101.0,899.0,184.0
156.0,923.0,280.0
-46.0,952.0,330.0
17.0,1028.0,231.0
130.0,1042.0,246.0
-76.0,1016.0,265.0
31.0,1024.0,206.0
23.0,1016.0,232.0
76.0,1035.0,204.0
119.0,1084.0,184.0
54.0,1099.0,169.0
64.0,1079.0,181.0
170.0,1089.0,111.0
281.0,1127.0,16.0
214.0,1101.0,86.0
30.0,1063.0,-3.0
62.0,1067.0,-24.0
153.0,1062.0,-120.0
138.0,985.0,-123.0
88.0,1015.0,-315.0
73.0,1061.0,-218.0
106.0,1149.0,-205.0
96.0,1196.0,-288.0
35.0,1196.0,-264.0
-19.0,1149.0,-275.0
-15.0,1080.0,-278.0
-71.0,1024.0,-289.0
-9.0,954.0,-256.0
-59.0,943.0,-253.0
-56.0,904.0,-177.0
-84.0,953.0,-169.0
-39.0,952.0,-118.0
40.0,925.0,-74.0
135.0,919.0,-48.0
180.0,896.0,-3.0
229.0,986.0,-23.0
314.0,1024.0,-11.0
311.0,1072.0,39.0
263.0,976.0,156.0
246.0,893.0,270.0
285.0,949.0,305.0
290.0,1075.0,262.0
401.0,1034.0,218.0
425.0,1012.0,146.0
463.0,1046.0,2.0
452.0,1004.0,-44.0
348.0,939.0,59.0
245.0,890.0,98.0
190.0,876.0,122.0
283.0,905.0,83.0
376.0,922.0,72.0
453.0,978.0,6.0
471.0,963.0,23.0
434.0,915.0,24.0
418.0,909.0,12.0
444.0,904.0,0.0
504.0,864.0,31.0
474.0,874.0,-23.0
470.0,911.0,-53.0
498.0,958.0,-75.0
519.0,970.0,-97.0
517.0,983.0,-95.0
502.0,918.0,-84.0
501.0,930.0,-81.0
486.0,892.0,-30.0
419.0,876.0,-11.0
355.0,877.0,7.0
388.0,880.0,-19.0
402.0,861.0,-16.0
402.0,887.0,-55.0
482.0,877.0,-69.0
533.0,871.0,-119.0
523.0,892.0,-122.0
530.0,883.0,-64.0
472.0,890.0,71.0
452.0,869.0,87.0
422.0,867.0,105.0
402.0,923.0,130.0
395.0,934.0,104.0
432.0,871.0,41.0
472.0,837.0,-80.0
560.0,835.0,-97.0
574.0,881.0,-90.0
523.0,938.0,-32.0
414.0,948.0,60.0
355.0,971.0,73.0
327.0,964.0,63.0
313.0,947.0,15.0
333.0,987.0,-51.0
342.0,977.0,-28.0
330.0,989.0,25.0
297.0,998.0,69.0
244.0,1054.0,108.0
257.0,1044.0,132.0
306.0,918.0,217.0
250.0,953.0,222.0
227.0,936.0,145.0
294.0,926.0,129.0
363.0,912.0,142.0
379.0,909.0,117.0
378.0,937.0,90.0
404.0,947.0,100.0
387.0,941.0,111.0
377.0,948.0,121.0
428.0,930.0,142.0
379.0,932.0,110.0
392.0,946.0,80.0
372.0,932.0,99.0
369.0,963.0,120.0
402.0,936.0,98.0
380.0,938.0,105.0
373.0,941.0,123.0
383.0,939.0,146.0
373.0,986.0,101.0
365.0,945.0,88.0
324.0,955.0,151.0
346.0,960.0,134.0
357.0,978.0,143.0
374.0,895.0,122.0
308.0,963.0,142.0
332.0,912.0,142.0
344.0,921.0,201.0
381.0,912.0,107.0
382.0,941.0,131.0
383.0,928.0,174.0
364.0,923.0,202.0
376.0,900.0,181.0
367.0,909.0,171.0
399.0,905.0,158.0
399.0,928.0,176.0
391.0,900.0,178.0
403.0,889.0,179.0
402.0,892.0,171.0
412.0,891.0,167.0
405.0,900.0,160.0
371.0,894.0,182.0
371.0,873.0,173.0
354.0,903.0,182.0
399.0,924.0,149.0
377.0,965.0,131.0
396.0,976.0,118.0
393.0,963.0,95.0
372.0,938.0,76.0
339.0,934.0,70.0
338.0,959.0,75.0
334.0,969.0,76.0
322.0,964.0,38.0
354.0,977.0,28.0
314.0,968.0,-7.0
241.0,983.0,28.0
185.0,965.0,62.0
188.0,947.0,43.0
200.0,996.0,20.0
167.0,1016.0,75.0
79.0,1015.0,143.0
30.0,1006.0,130.0
-18.0,1020.0,154.0
-27.0,1020.0,222.0
1.0,1000.0,223.0
-16.0,1017.0,208.0
-16.0,1039.0,228.0
-3.0,1023.0,219.0
2.0,1008.0,201.0
45.0,1003.0,183.0
92.0,1012.0,141.0
116.0,1035.0,130.0
106.0,1056.0,139.0
96.0,1017.0,162.0
68.0,1043.0,133.0
99.0,1024.0,132.0
160.0,1016.0,133.0
121.0,990.0,155.0
138.0,982.0,135.0
122.0,998.0,119.0
84.0,1012.0,72.0
82.0,1004.0,81.0
104.0,989.0,102.0
133.0,1013.0,21.0
172.0,985.0,14.0
188.0,972.0,2.0
195.0,962.0,39.0
216.0,1006.0,1.0
234.0,1025.0,-5.0
265.0,1025.0,19.0
248.0,1025.0,41.0
258.0,1034.0,31.0
252.0,993.0,44.0
203.0,990.0,59.0
175.0,1006.0,39.0
163.0,991.0,78.0
171.0,991.0,79.0
182.0,1011.0,69.0
223.0,1017.0,72.0
197.0,1009.0,74.0
173.0,1005.0,92.0
160.0,999.0,75.0
137.0,995.0,97.0
131.0,1009.0,112.0
157.0,1035.0,95.0
163.0,1000.0,100.0
143.0,1005.0,112.0
163.0,1004.0,102.0
180.0,967.0,115.0
145.0,980.0,130.0
126.0,987.0,128.0
150.0,980.0,170.0
184.0,951.0,155.0
198.0,969.0,153.0
194.0,970.0,130.0
220.0,954.0,149.0
203.0,965.0,137.0
174.0,971.0,143.0
171.0,1004.0,112.0
170.0,1034.0,102.0
180.0,1019.0,68.0
189.0,1006.0,51.0
209.0,997.0,21.0
220.0,978.0,-21.0
239.0,987.0,-52.0
265.0,988.0,-49.0
306.0,980.0,-41.0
291.0,958.0,-41.0
299.0,965.0,-42.0
301.0,942.0,-41.0
275.0,956.0,-67.0
313.0,953.0,-75.0
301.0,950.0,-54.0
330.0,987.0,-74.0
351.0,1026.0,-60.0
338.0,1003.0,-72.0
329.0,973.0,-44.0
287.0,949.0,-50.0
285.0,977.0,-41.0
296.0,978.0,-71.0
314.0,1000.0,-26.0
277.0,1056.0,0.0
295.0,1092.0,2.0
363.0,1003.0,35.0
286.0,1022.0,95.0
285.0,999.0,76.0
249.0,974.0,75.0
270.0,998.0,146.0
312.0,944.0,125.0
299.0,899.0,88.0
306.0,820.0,103.0
291.0,845.0,85.0
252.0,847.0,103.0
246.0,877.0,169.0
247.0,939.0,192.0
287.0,968.0,202.0
344.0,989.0,137.0
353.0,994.0,99.0
326.0,1009.0,116.0
219.0,1067.0,201.0
185.0,966.0,211.0
258.0,863.0,222.0
233.0,950.0,225.0
218.0,1042.0,163.0
277.0,992.0,246.0
183.0,909.0,315.0
77.0,878.0,288.0
17.0,934.0,264.0
49.0,1066.0,188.0
199.0,1046.0,130.0
130.0,941.0,250.0
-89.0,1019.0,283.0
-119.0,1130.0,229.0
-56.0,1177.0,175.0
73.0,1044.0,116.0
179.0,964.0,-9.0
153.0,919.0,-112.0
161.0,952.0,-154.0
228.0,1009.0,-231.0
280.0,1052.0,-174.0
287.0,1033.0,-66.0
222.0,1035.0,17.0
145.0,1041.0,44.0
107.0,1013.0,58.0
121.0,980.0,-4.0
99.0,995.0,8.0
94.0,979.0,-9.0
85.0,959.0,32.0
57.0,960.0,54.0
57.0,967.0,80.0
88.0,972.0,60.0
126.0,1005.0,71.0
130.0,1032.0,40.0
154.0,1045.0,31.0
111.0,1033.0,61.0
82.0,1020.0,117.0
8.0,1149.0,144.0
-2.0,1173.0,159.0
133.0,1145.0,108.0
224.0,1082.0,1.0
359.0,987.0,-66.0
450.0,844.0,-64.0
458.0,915.0,-12.0
319.0,1016.0,52.0
167.0,1025.0,95.0
3.0,1023.0,150.0
-5.0,966.0,153.0
59.0,875.0,123.0
61.0,830.0,108.0
24.0,827.0,117.0
29.0,891.0,225.0
33.0,949.0,270.0
48.0,962.0,255.0
124.0,941.0,214.0
165.0,965.0,159.0
208.0,984.0,79.0
341.0,1075.0,63.0
336.0,1161.0,60.0
166.0,1223.0,62.0
221.0,1253.0,-21.0
239.0,1182.0,-4.0
132.0,1007.0,39.0
123.0,1007.0,-33.0
193.0,1094.0,-164.0
297.0,1110.0,-213.0
287.0,1001.0,-138.0
185.0,908.0,-75.0
79.0,906.0,-67.0
60.0,844.0,-25.0
111.0,857.0,-45.0
123.0,885.0,-88.0
169.0,961.0,-146.0
229.0,983.0,-137.0
257.0,981.0,-115.0
229.0,1035.0,-44.0
219.0,1019.0,1.0
232.0,1259.0,105.0
344.0,1222.0,273.0
414.0,942.0,311.0
405.0,915.0,141.0
364.0,977.0,34.0
251.0,1031.0,152.0
240.0,1022.0,264.0
242.0,1022.0,235.0
325.0,1004.0,132.0
418.0,971.0,55.0
405.0,965.0,76.0
283.0,971.0,124.0
220.0,943.0,195.0
164.0,932.0,275.0
189.0,928.0,225.0
221.0,986.0,306.0
306.0,907.0,302.0
318.0,912.0,240.0
367.0,852.0,139.0
346.0,774.0,113.0
227.0,747.0,190.0
128.0,812.0,238.0
150.0,886.0,217.0
152.0,947.0,201.0
249.0,1012.0,175.0
219.0,1013.0,207.0
151.0,1009.0,195.0
220.0,949.0,192.0
286.0,944.0,151.0
353.0,982.0,36.0
416.0,988.0,69.0
447.0,950.0,20.0
454.0,997.0,44.0
428.0,962.0,48.0
453.0,920.0,55.0
467.0,896.0,39.0
504.0,937.0,-11.0
570.0,905.0,-3.0
552.0,882.0,-5.0
542.0,845.0,-20.0
599.0,821.0,-66.0
554.0,789.0,-13.0
492.0,834.0,14.0
523.0,831.0,17.0
570.0,846.0,19.0
616.0,850.0,40.0
592.0,816.0,-7.0
590.0,854.0,-20.0
598.0,844.0,-19.0
590.0,856.0,-14.0
587.0,865.0,-55.0
568.0,889.0,-49.0
592.0,868.0,-48.0
586.0,859.0,-23.0
550.0,852.0,-18.0
533.0,865.0,-2.0
545.0,892.0,5.0
541.0,841.0,52.0
526.0,824.0,43.0
506.0,797.0,32.0
519.0,813.0,75.0
523.0,808.0,100.0
558.0,807.0,83.0
590.0,788.0,-1.0
599.0,808.0,-28.0
599.0,804.0,26.0
585.0,785.0,39.0
602.0,794.0,30.0
603.0,803.0,32.0
583.0,803.0,52.0
662.0,821.0,67.0
631.0,852.0,25.0
625.0,827.0,75.0
657.0,829.0,19.0
644.0,812.0,63.0
557.0,846.0,41.0
578.0,864.0,29.0
539.0,794.0,55.0
515.0,787.0,21.0
447.0,826.0,20.0
435.0,849.0,33.0
387.0,918.0,63.0
405.0,940.0,58.0
418.0,954.0,34.0
414.0,952.0,2.0
369.0,944.0,6.0
347.0,987.0,-4.0
445.0,1002.0,-83.0
462.0,930.0,-121.0
458.0,890.0,-133.0
485.0,881.0,-153.0
450.0,856.0,-133.0
460.0,860.0,-86.0
508.0,866.0,-56.0
524.0,827.0,7.0
504.0,816.0,20.0
470.0,760.0,84.0
422.0,844.0,74.0
472.0,959.0,90.0
518.0,894.0,197.0
480.0,797.0,115.0
434.0,796.0,-42.0
372.0,790.0,-34.0
386.0,980.0,-88.0
512.0,980.0,-87.0
369.0,920.0,39.0
257.0,1050.0,74.0
205.0,1075.0,72.0
123.0,1100.0,100.0
138.0,1162.0,-26.0
161.0,1161.0,-35.0
209.0,1063.0,31.0
167.0,1045.0,48.0
143.0,1028.0,-3.0
130.0,982.0,-19.0
157.0,997.0,-118.0
210.0,1029.0,-166.0
227.0,1041.0,-162.0
281.0,1051.0,-162.0
278.0,1019.0,-136.0
215.0,1011.0,-119.0
188.0,964.0,-119.0
179.0,979.0,-112.0
236.0,973.0,-137.0
235.0,967.0,-80.0
225.0,959.0,-95.0
230.0,959.0,-67.0
162.0,1074.0,-72.0
290.0,1120.0,-128.0
409.0,845.0,116.0
287.0,897.0,87.0
232.0,865.0,40.0
177.0,969.0,15.0
249.0,949.0,62.0
280.0,946.0,89.0
294.0,971.0,107.0
309.0,975.0,86.0
284.0,996.0,58.0
285.0,1000.0,85.0
296.0,1002.0,162.0
215.0,1007.0,178.0
171.0,1005.0,119.0
198.0,1006.0,93.0
247.0,1006.0,61.0
308.0,986.0,62.0
339.0,977.0,59.0
298.0,966.0,52.0
267.0,972.0,63.0
248.0,987.0,80.0
253.0,970.0,127.0
234.0,972.0,123.0
242.0,980.0,104.0
257.0,991.0,74.0
265.0,966.0,100.0
231.0,959.0,132.0
206.0,949.0,102.0
220.0,964.0,119.0
201.0,968.0,114.0
226.0,977.0,121.0
209.0,968.0,132.0
211.0,999.0,110.0
215.0,1000.0,105.0
175.0,967.0,122.0
162.0,981.0,127.0
156.0,982.0,159.0
121.0,929.0,150.0
115.0,1012.0,171.0
119.0,1136.0,114.0
242.0,1163.0,105.0
389.0,1115.0,91.0
337.0,933.0,96.0
190.0,872.0,63.0
73.0,1035.0,-11.0
315.0,1186.0,-65.0
447.0,1190.0,-54.0
390.0,1092.0,-31.0
308.0,980.0,-16.0
196.0,863.0,29.0
93.0,836.0,1.0
98.0,816.0,16.0
122.0,837.0,-69.0
138.0,904.0,-61.0
149.0,919.0,-22.0
68.0,925.0,36.0
43.0,973.0,71.0
78.0,1091.0,148.0
216.0,1217.0,124.0
404.0,1339.0,68.0
513.0,1237.0,11.0
604.0,946.0,191.0
608.0,900.0,118.0
590.0,892.0,-91.0
413.0,911.0,-21.0
375.0,914.0,154.0
279.0,951.0,221.0
264.0,912.0,206.0
275.0,832.0,112.0
278.0,824.0,83.0
283.0,830.0,85.0
240.0,899.0,173.0
256.0,1011.0,199.0
333.0,1025.0,251.0
281.0,966.0,260.0
189.0,910.0,231.0
186.0,926.0,165.0
228.0,954.0,201.0
318.0,977.0,174.0
314.0,1006.0,214.0
323.0,1013.0,216.0
238.0,1008.0,238.0
178.0,1067.0,169.0
297.0,1063.0,160.0
461.0,1149.0,21.0
614.0,991.0,24.0
403.0,910.0,88.0
251.0,885.0,74.0
363.0,906.0,-3.0
485.0,941.0,-45.0
478.0,932.0,-7.0
502.0,852.0,81.0
405.0,802.0,78.0
357.0,794.0,69.0
332.0,832.0,54.0
436.0,845.0,20.0
466.0,875.0,52.0
489.0,914.0,46.0
488.0,928.0,22.0
467.0,922.0,43.0
477.0,942.0,44.0
477.0,901.0,89.0
460.0,905.0,119.0
415.0,910.0,115.0
454.0,886.0,95.0
467.0,902.0,109.0
508.0,918.0,33.0
471.0,877.0,77.0
414.0,902.0,158.0
460.0,905.0,90.0
476.0,901.0,61.0
456.0,902.0,81.0
437.0,911.0,123.0
424.0,910.0,147.0
373.0,900.0,186.0
380.0,908.0,176.0
432.0,949.0,105.0
457.0,937.0,92.0
413.0,916.0,188.0
388.0,898.0,138.0
418.0,872.0,94.0
460.0,879.0,36.0
459.0,888.0,55.0
468.0,899.0,45.0
485.0,921.0,78.0
493.0,958.0,112.0
471.0,925.0,120.0
372.0,874.0,132.0
332.0,856.0,143.0
315.0,903.0,151.0
335.0,891.0,131.0
360.0,920.0,129.0
361.0,942.0,110.0
326.0,952.0,153.0
294.0,963.0,156.0
290.0,997.0,44.0
321.0,1010.0,-59.0
340.0,952.0,-163.0
358.0,971.0,-228.0
372.0,958.0,-268.0
334.0,939.0,-235.0
305.0,961.0,-278.0
262.0,1030.0,-268.0
219.0,1072.0,-225.0
271.0,1088.0,-138.0
348.0,956.0,-51.0
178.0,901.0,-18.0
98.0,950.0,-1.0
213.0,1026.0,167.0
187.0,1048.0,-59.0
271.0,1083.0,-320.0
380.0,1020.0,-350.0
405.0,984.0,-249.0
404.0,969.0,-125.0
354.0,972.0,36.0
320.0,992.0,88.0
236.0,991.0,134.0
139.0,969.0,102.0
108.0,960.0,71.0
76.0,922.0,42.0
76.0,910.0,41.0
66.0,879.0,29.0
83.0,876.0,18.0
116.0,850.0,10.0
136.0,864.0,9.0
223.0,891.0,5.0
309.0,1097.0,-116.0
408.0,1289.0,-185.0
506.0,1310.0,-194.0
660.0,1341.0,-213.0
693.0,1073.0,-24.0
387.0,985.0,180.0
243.0,1051.0,141.0
273.0,1103.0,-69.0
408.0,1082.0,-177.0
589.0,886.0,-205.0
353.0,833.0,-78.0
230.0,765.0,-51.0
129.0,787.0,-8.0
111.0,833.0,30.0
143.0,874.0,4.0
200.0,878.0,17.0
213.0,893.0,-1.0
171.0,903.0,39.0
170.0,955.0,37.0
175.0,1010.0,125.0
180.0,1194.0,166.0
357.0,1204.0,257.0
469.0,1100.0,395.0
676.0,915.0,507.0
627.0,863.0,187.0
581.0,845.0,40.0
495.0,873.0,157.0
546.0,875.0,252.0
566.0,900.0,311.0
595.0,836.0,321.0
542.0,769.0,270.0
537.0,703.0,234.0
505.0,697.0,201.0
500.0,726.0,199.0
489.0,753.0,230.0
447.0,789.0,260.0
449.0,799.0,246.0
449.0,837.0,169.0
462.0,832.0,147.0
437.0,829.0,181.0
